date,hour,lines,free_hours,wrk_hours,income,expns,accidents,weather,marketshre_chng
2010-09-18,04:00:00,0,0,0,0,11.25,0,sunny,-0.33
2010-09-18,05:00:00,0,0,0,0,11.25,0,sunny,-0.81
2010-09-18,06:00:00,0,0,0,0,11.25,0,sunny,-0.37
2010-09-18,07:00:00,108,73,7,94.4,91.4,0,sunny,0.1
2010-09-18,08:00:00,123,59,21,158.2,251.7,0,sunny,0.72
2010-09-18,09:00:00,496,67,13,101.6,160.1,0,sunny,0.43
2010-09-18,10:00:00,209,69,11,112.8,137.2,1,cloudy,-0.64
2010-09-18,11:00:00,270,58,22,84.1,263.15,0,sunny,0.9
2010-09-18,12:00:00,293,52,28,186.3,331.85,0,sunny,0.95
2010-09-18,13:00:00,304,57,23,168.4,274.6,0,cloudy,0.33
2010-09-18,14:00:00,283,63,17,148.1,205.9,0,sunny,0.17
2010-09-18,15:00:00,281,58,22,191.5,263.15,0,cloudy,-0.56
2010-09-18,16:00:00,141,52,28,143.9,331.85,1,sunny,-0.39
2010-09-18,17:00:00,358,74,6,38.2,79.95,0,sunny,-0.36
2010-09-18,18:00:00,101,71,9,118,114.3,0,sunny,1
2010-09-18,19:00:00,431,69,11,172.3,137.2,1,sunny,-0.27
2010-09-18,20:00:00,5,67,13,154.1,160.1,0,sunny,-0.09
2010-09-18,21:00:00,0,0,0,0,11.25,0,sunny,-0.89
2010-09-18,22:00:00,0,0,0,0,11.25,0,cloudy,-0.81
2010-09-18,23:00:00,0,0,0,0,11.25,0,sunny,-0.29
2010-09-19,00:00:00,0,0,0,0,11.25,0,cloudy,-0.34
2010-09-19,01:00:00,0,0,0,0,11.25,0,cloudy,0.96
2010-09-19,02:00:00,0,0,0,0,11.25,0,cloudy,-0.52
2010-09-19,03:00:00,0,0,0,0,11.25,0,sunny,0.28
2010-09-19,04:00:00,0,0,0,0,11.25,0,sunny,-0.33
2010-09-19,05:00:00,0,0,0,0,11.25,0,sunny,-0.84
2010-09-19,06:00:00,0,0,0,0,11.25,0,sunny,0.79
2010-09-19,07:00:00,373,74,6,86,79.95,0,sunny,-0.53
2010-09-19,08:00:00,343,77,3,111.1,45.6,0,sunny,-0.15
2010-09-19,09:00:00,164,52,28,21.5,331.85,0,cloudy,0.53
2010-09-19,10:00:00,49,62,18,54.8,217.35,0,sunny,-0.72
2010-09-19,11:00:00,216,80,0,0,11.25,0,sunny,-0.43
2010-09-19,12:00:00,435,50,30,75.7,354.75,0,sunny,-0.07
2010-09-19,13:00:00,301,52,28,92.4,331.85,0,sunny,-0.6
2010-09-19,14:00:00,272,73,7,59.4,91.4,1,sunny,-0.84
2010-09-19,15:00:00,65,69,11,73.5,137.2,0,cloudy,-0.68
2010-09-19,16:00:00,57,78,2,121.3,34.15,0,sunny,0.18
2010-09-19,17:00:00,124,72,8,75.6,102.85,0,sunny,0.66
2010-09-19,18:00:00,85,54,26,35,308.95,0,cloudy,0.35
2010-09-19,19:00:00,414,73,7,87.1,91.4,0,sunny,-0.6
2010-09-19,20:00:00,463,54,26,27,308.95,0,cloudy,-0.31
2010-09-19,21:00:00,0,0,0,0,11.25,0,sunny,0.83
2010-09-19,22:00:00,0,0,0,0,11.25,0,cloudy,0.1
2010-09-19,23:00:00,0,0,0,0,11.25,0,sunny,-0.37
2010-09-20,00:00:00,0,0,0,0,11.25,0,sunny,-0.25
2010-09-20,01:00:00,0,0,0,0,11.25,0,sunny,0.05
2010-09-20,02:00:00,0,0,0,0,11.25,0,sunny,0.63
2010-09-20,03:00:00,0,0,0,0,11.25,0,cloudy,0.8
2010-09-20,04:00:00,0,0,0,0,11.25,1,sunny,-0.02
2010-09-20,05:00:00,0,0,0,0,11.25,0,sunny,-0.18
2010-09-20,06:00:00,0,0,0,0,11.25,0,sunny,-0.59
2010-09-20,07:00:00,299,64,16,98.1,194.45,0,sunny,0.58
2010-09-20,08:00:00,473,62,18,75.8,217.35,0,cloudy,-0.6
2010-09-20,09:00:00,344,76,4,37.2,57.05,0,cloudy,-0.24
2010-09-20,10:00:00,65,65,15,37.6,183,0,sunny,-0.39
2010-09-20,11:00:00,233,74,6,174.5,79.95,0,sunny,0.49
2010-09-20,12:00:00,233,74,6,21.9,79.95,0,cloudy,-0.65
2010-09-20,13:00:00,57,50,30,71.1,354.75,0,sunny,-0.53
2010-09-20,14:00:00,75,77,3,58.9,45.6,0,sunny,-0.23
2010-09-20,15:00:00,323,74,6,153.9,79.95,0,cloudy,-0.35
2010-09-20,16:00:00,57,56,24,46.6,286.05,0,cloudy,0.72
2010-09-20,17:00:00,90,79,1,101.7,22.7,0,sunny,0.85
2010-09-20,18:00:00,232,70,10,89.7,125.75,0,sunny,-0.95
2010-09-20,19:00:00,407,78,2,113.4,34.15,0,cloudy,-0.19
2010-09-20,20:00:00,103,68,12,56.6,148.65,1,sunny,0.78
2010-09-20,21:00:00,0,0,0,0,11.25,0,cloudy,-0.31
2010-09-20,22:00:00,0,0,0,0,11.25,1,cloudy,0.63
2010-09-20,23:00:00,0,0,0,0,11.25,0,sunny,-0.63
2010-09-21,00:00:00,0,0,0,0,11.25,0,cloudy,0.25
2010-09-21,01:00:00,0,0,0,0,11.25,0,sunny,0.87
2010-09-21,02:00:00,0,0,0,0,11.25,0,sunny,0.67
2010-09-21,03:00:00,0,0,0,0,11.25,0,sunny,-0.73
2010-09-21,04:00:00,0,0,0,0,11.25,0,sunny,-0.19
2010-09-21,05:00:00,0,0,0,0,11.25,0,cloudy,0.72
2010-09-21,06:00:00,0,0,0,0,11.25,0,sunny,-0.33
2010-09-21,07:00:00,308,76,4,89.2,57.05,0,cloudy,-0.13
2010-09-21,08:00:00,357,65,15,178.5,183,0,sunny,-0.41
2010-09-21,09:00:00,462,70,10,64.2,125.75,1,sunny,-0.16
2010-09-21,10:00:00,59,51,29,32.1,343.3,0,sunny,-0.2
2010-09-21,11:00:00,363,61,19,51,228.8,1,sunny,-0.1
2010-09-21,12:00:00,205,61,19,20.3,228.8,0,sunny,0.45
2010-09-21,13:00:00,273,64,16,34.4,194.45,0,cloudy,0.38
2010-09-21,14:00:00,445,79,1,162.2,22.7,1,sunny,0.64
2010-09-21,15:00:00,34,72,8,22,102.85,1,sunny,0.36
2010-09-21,16:00:00,306,70,10,186.6,125.75,0,sunny,0.38
2010-09-21,17:00:00,464,64,16,43.4,194.45,0,sunny,-0.64
2010-09-21,18:00:00,441,66,14,120,171.55,0,cloudy,0.02
2010-09-21,19:00:00,144,60,20,155.3,240.25,1,sunny,0.5
2010-09-21,20:00:00,376,68,12,129.3,148.65,0,sunny,0.41
2010-09-21,21:00:00,0,0,0,0,11.25,0,cloudy,-0.54
2010-09-21,22:00:00,0,0,0,0,11.25,0,sunny,-0.13
2010-09-21,23:00:00,0,0,0,0,11.25,0,cloudy,-0.5
2010-09-22,00:00:00,0,0,0,0,11.25,0,cloudy,-0.09
2010-09-22,01:00:00,0,0,0,0,11.25,1,sunny,0.45
2010-09-22,02:00:00,0,0,0,0,11.25,0,cloudy,-0.71
2010-09-22,03:00:00,0,0,0,0,11.25,0,sunny,0.19
2010-09-22,04:00:00,0,0,0,0,11.25,0,sunny,0.88
2010-09-22,05:00:00,0,0,0,0,11.25,0,sunny,0.85
2010-09-22,06:00:00,0,0,0,0,11.25,0,sunny,-0.94
2010-09-22,07:00:00,462,61,19,122.6,228.8,0,sunny,-0.16
2010-09-22,08:00:00,478,77,3,70.6,45.6,0,cloudy,-0.95
2010-09-22,09:00:00,433,56,24,29.2,286.05,1,cloudy,0.82
2010-09-22,10:00:00,190,64,16,74.9,194.45,0,sunny,-0.98
2010-09-22,11:00:00,159,59,21,192.8,251.7,0,sunny,0.01
2010-09-22,12:00:00,124,66,14,79.4,171.55,1,sunny,0.63
2010-09-22,13:00:00,375,74,6,144.1,79.95,1,cloudy,-0.14
2010-09-22,14:00:00,90,52,28,151.3,331.85,0,cloudy,-0.67
2010-09-22,15:00:00,41,60,20,64.8,240.25,0,sunny,0.01
2010-09-22,16:00:00,275,63,17,118.5,205.9,0,sunny,0.86
2010-09-22,17:00:00,480,76,4,97.7,57.05,0,sunny,0.86
2010-09-22,18:00:00,182,67,13,192.8,160.1,1,sunny,0.88
2010-09-22,19:00:00,3,77,3,37.4,45.6,0,sunny,0.8
2010-09-22,20:00:00,53,59,21,87.7,251.7,0,cloudy,-0.05
2010-09-22,21:00:00,0,0,0,0,11.25,0,sunny,0.79
2010-09-22,22:00:00,0,0,0,0,11.25,0,cloudy,0.31
2010-09-22,23:00:00,0,0,0,0,11.25,0,sunny,0.37
2010-09-23,00:00:00,0,0,0,0,11.25,0,cloudy,-0.59
2010-09-23,01:00:00,0,0,0,0,11.25,0,sunny,-0.32
2010-09-23,02:00:00,0,0,0,0,11.25,0,cloudy,0.98
2010-09-23,03:00:00,0,0,0,0,11.25,0,sunny,-0.97
2010-09-23,04:00:00,0,0,0,0,11.25,0,sunny,0.8
2010-09-23,05:00:00,0,0,0,0,11.25,0,sunny,-0.55
2010-09-23,06:00:00,0,0,0,0,11.25,0,cloudy,-0.91
2010-09-23,07:00:00,220,62,18,65.7,217.35,0,cloudy,-0.33
2010-09-23,08:00:00,259,80,0,0,11.25,0,cloudy,-0.64
2010-09-23,09:00:00,254,69,11,109.9,137.2,0,cloudy,-0.81
2010-09-23,10:00:00,155,59,21,164.7,251.7,0,cloudy,0.86
2010-09-23,11:00:00,198,54,26,79.5,308.95,0,cloudy,-0.82
2010-09-23,12:00:00,55,77,3,152.4,45.6,0,cloudy,0.3
2010-09-23,13:00:00,344,68,12,184.7,148.65,0,cloudy,-0.97
2010-09-23,14:00:00,208,71,9,101.9,114.3,0,sunny,-0.18
2010-09-23,15:00:00,330,75,5,145.3,68.5,0,sunny,-0.39
2010-09-23,16:00:00,454,56,24,134.3,286.05,0,sunny,0.94
2010-09-23,17:00:00,365,56,24,193.1,286.05,0,sunny,-0.36
2010-09-23,18:00:00,328,50,30,117.3,354.75,0,sunny,-0.26
2010-09-23,19:00:00,25,65,15,31.5,183,0,cloudy,-0.79
2010-09-23,20:00:00,419,63,17,161.9,205.9,0,sunny,0.99
2010-09-23,21:00:00,0,0,0,0,11.25,0,sunny,0.64
2010-09-23,22:00:00,0,0,0,0,11.25,0,sunny,0.15
2010-09-23,23:00:00,0,0,0,0,11.25,0,sunny,-0.05
2010-09-24,00:00:00,0,0,0,0,11.25,0,sunny,0.53
2010-09-24,01:00:00,0,0,0,0,11.25,0,sunny,0.6
2010-09-24,02:00:00,0,0,0,0,11.25,0,sunny,-0.25
2010-09-24,03:00:00,0,0,0,0,11.25,0,sunny,0.58
2010-09-24,04:00:00,0,0,0,0,11.25,1,sunny,-0.33
2010-09-24,05:00:00,0,0,0,0,11.25,0,sunny,-0.14
2010-09-24,06:00:00,0,0,0,0,11.25,0,sunny,-0.88
2010-09-24,07:00:00,287,60,20,37,240.25,0,sunny,0.75
2010-09-24,08:00:00,485,70,10,136.4,125.75,1,cloudy,0.68
2010-09-24,09:00:00,458,61,19,71.2,228.8,0,sunny,0.98
2010-09-24,10:00:00,435,73,7,151.1,91.4,0,sunny,-0.8
2010-09-24,11:00:00,443,69,11,176.2,137.2,0,cloudy,-0.45
2010-09-24,12:00:00,178,71,9,142.5,114.3,1,sunny,-0.17
2010-09-24,13:00:00,363,64,16,20.8,194.45,0,cloudy,0.85
2010-09-24,14:00:00,375,73,7,75.4,91.4,0,sunny,-0.57
2010-09-24,15:00:00,213,76,4,115.7,57.05,0,cloudy,0.58
2010-09-24,16:00:00,378,58,22,125.7,263.15,0,cloudy,-0.88
2010-09-24,17:00:00,382,53,27,45.1,320.4,0,sunny,-0.25
2010-09-24,18:00:00,335,73,7,118.7,91.4,0,cloudy,-0.7
2010-09-24,19:00:00,47,68,12,101.6,148.65,0,sunny,0.3
2010-09-24,20:00:00,158,52,28,163.1,331.85,0,sunny,0.09
2010-09-24,21:00:00,0,0,0,0,11.25,1,sunny,-0.51
2010-09-24,22:00:00,0,0,0,0,11.25,0,cloudy,-0.02
2010-09-24,23:00:00,0,0,0,0,11.25,0,sunny,-0.6
2010-09-25,00:00:00,0,0,0,0,11.25,0,sunny,-0.96
2010-09-25,01:00:00,0,0,0,0,11.25,0,cloudy,-0.31
2010-09-25,02:00:00,0,0,0,0,11.25,0,cloudy,0.93
2010-09-25,03:00:00,0,0,0,0,11.25,0,cloudy,0.21
2010-09-25,04:00:00,0,0,0,0,11.25,0,sunny,0.79
2010-09-25,05:00:00,0,0,0,0,11.25,0,cloudy,0.44
2010-09-25,06:00:00,0,0,0,0,11.25,0,cloudy,-0.26
2010-09-25,07:00:00,318,54,26,192,308.95,0,sunny,0.61
2010-09-25,08:00:00,486,60,20,98.6,240.25,1,sunny,0.64
2010-09-25,09:00:00,181,79,1,109.2,22.7,0,sunny,-0.43
2010-09-25,10:00:00,354,58,22,185.5,263.15,0,sunny,-0.84
2010-09-25,11:00:00,333,71,9,20.1,114.3,0,cloudy,-0.97
2010-09-25,12:00:00,272,75,5,186.8,68.5,0,sunny,0.89
2010-09-25,13:00:00,446,80,0,0,11.25,0,sunny,0.82
2010-09-25,14:00:00,410,70,10,112.4,125.75,0,sunny,-0.53
2010-09-25,15:00:00,67,63,17,40.2,205.9,0,sunny,-0.11
2010-09-25,16:00:00,464,55,25,139.5,297.5,0,sunny,-0.3
2010-09-25,17:00:00,212,61,19,149,228.8,0,sunny,-0.03
2010-09-25,18:00:00,311,53,27,186.2,320.4,0,cloudy,0.55
2010-09-25,19:00:00,99,52,28,73.4,331.85,0,sunny,-0.73
2010-09-25,20:00:00,365,53,27,152.8,320.4,0,cloudy,-0.14
2010-09-25,21:00:00,0,0,0,0,11.25,0,sunny,-0.22
2010-09-25,22:00:00,0,0,0,0,11.25,0,sunny,0.37
2010-09-25,23:00:00,0,0,0,0,11.25,0,sunny,0.73
2010-09-26,00:00:00,0,0,0,0,11.25,0,cloudy,-0.13
2010-09-26,01:00:00,0,0,0,0,11.25,0,cloudy,-0.72
2010-09-26,02:00:00,0,0,0,0,11.25,0,sunny,-0.79
2010-09-26,03:00:00,0,0,0,0,11.25,0,sunny,0.58
2010-09-26,04:00:00,0,0,0,0,11.25,0,sunny,0.53
2010-09-26,05:00:00,0,0,0,0,11.25,0,sunny,0.33
2010-09-26,06:00:00,0,0,0,0,11.25,0,sunny,0.66
2010-09-26,07:00:00,206,78,2,161.6,34.15,0,sunny,0.92
2010-09-26,08:00:00,328,53,27,47.7,320.4,1,sunny,0.17
2010-09-26,09:00:00,136,78,2,187.5,34.15,0,sunny,-0.2
2010-09-26,10:00:00,376,69,11,168.6,137.2,0,sunny,0.46
2010-09-26,11:00:00,408,52,28,68.5,331.85,0,sunny,0.55
2010-09-26,12:00:00,347,50,30,45.7,354.75,0,sunny,-0.76
2010-09-26,13:00:00,35,77,3,87.5,45.6,0,sunny,0.48
2010-09-26,14:00:00,252,69,11,79.4,137.2,0,cloudy,-0.37
2010-09-26,15:00:00,214,76,4,110.2,57.05,1,cloudy,0.94
2010-09-26,16:00:00,206,74,6,129.3,79.95,0,sunny,-0.71
2010-09-26,17:00:00,221,71,9,146.8,114.3,0,sunny,0.22
2010-09-26,18:00:00,467,66,14,96.7,171.55,0,cloudy,-0.51
2010-09-26,19:00:00,280,56,24,170.2,286.05,0,cloudy,0.1
2010-09-26,20:00:00,241,73,7,68.6,91.4,0,sunny,0.89
2010-09-26,21:00:00,0,0,0,0,11.25,0,sunny,0.39
2010-09-26,22:00:00,0,0,0,0,11.25,0,sunny,0.94
2010-09-26,23:00:00,0,0,0,0,11.25,1,sunny,-0.94
2010-09-27,00:00:00,0,0,0,0,11.25,0,cloudy,-0.48
2010-09-27,01:00:00,0,0,0,0,11.25,0,sunny,0.57
2010-09-27,02:00:00,0,0,0,0,11.25,0,sunny,0.97
2010-09-27,03:00:00,0,0,0,0,11.25,1,sunny,0.04
2010-09-27,04:00:00,0,0,0,0,11.25,0,cloudy,0.85
2010-09-27,05:00:00,0,0,0,0,11.25,0,cloudy,0.02
2010-09-27,06:00:00,0,0,0,0,11.25,0,sunny,0.47
2010-09-27,07:00:00,371,55,25,60.8,297.5,1,sunny,-0.63
2010-09-27,08:00:00,459,54,26,175.9,308.95,0,cloudy,0.57
2010-09-27,09:00:00,162,66,14,31.9,171.55,0,sunny,0.38
2010-09-27,10:00:00,81,76,4,36.2,57.05,0,cloudy,0.61
2010-09-27,11:00:00,12,63,17,77.3,205.9,0,sunny,-0.95
2010-09-27,12:00:00,427,75,5,55.2,68.5,1,sunny,0.96
2010-09-27,13:00:00,488,68,12,138.5,148.65,0,cloudy,-0.79
2010-09-27,14:00:00,145,71,9,121.1,114.3,0,sunny,0.42
2010-09-27,15:00:00,37,79,1,27.5,22.7,1,sunny,0.05
2010-09-27,16:00:00,357,65,15,160.2,183,0,sunny,-0.32
2010-09-27,17:00:00,408,73,7,111.7,91.4,1,sunny,1
2010-09-27,18:00:00,496,80,0,0,11.25,0,cloudy,0.65
2010-09-27,19:00:00,415,72,8,51.9,102.85,0,cloudy,0.38
2010-09-27,20:00:00,298,61,19,88.1,228.8,0,cloudy,0.16
2010-09-27,21:00:00,0,0,0,0,11.25,0,sunny,0.9
2010-09-27,22:00:00,0,0,0,0,11.25,0,cloudy,-0.33
2010-09-27,23:00:00,0,0,0,0,11.25,0,sunny,-0.53
2010-09-28,00:00:00,0,0,0,0,11.25,1,sunny,0.35
2010-09-28,01:00:00,0,0,0,0,11.25,0,cloudy,-0.38
2010-09-28,02:00:00,0,0,0,0,11.25,0,sunny,0.17
2010-09-28,03:00:00,0,0,0,0,11.25,0,sunny,0.51
2010-09-28,04:00:00,0,0,0,0,11.25,0,sunny,-0.32
2010-09-28,05:00:00,0,0,0,0,11.25,0,sunny,-0.7
2010-09-28,06:00:00,0,0,0,0,11.25,0,cloudy,-0.46
2010-09-28,07:00:00,94,70,10,40.7,125.75,0,sunny,0.41
2010-09-28,08:00:00,449,76,4,177.6,57.05,0,sunny,-0.67
2010-09-28,09:00:00,364,55,25,123.9,297.5,0,sunny,-0.43
2010-09-28,10:00:00,82,59,21,124.7,251.7,0,cloudy,0.49
2010-09-28,11:00:00,136,78,2,102.6,34.15,0,sunny,-0.26
2010-09-28,12:00:00,386,69,11,41.6,137.2,0,sunny,0.12
2010-09-28,13:00:00,64,65,15,93.9,183,0,cloudy,-0.02
2010-09-28,14:00:00,499,71,9,28.6,114.3,0,cloudy,-0.46
2010-09-28,15:00:00,40,63,17,179.4,205.9,1,sunny,-0.56
2010-09-28,16:00:00,446,72,8,189.3,102.85,0,sunny,0.7
2010-09-28,17:00:00,179,73,7,182.8,91.4,0,cloudy,-0.61
2010-09-28,18:00:00,487,80,0,0,11.25,0,sunny,0.21
2010-09-28,19:00:00,228,53,27,39.5,320.4,0,sunny,0.11
2010-09-28,20:00:00,250,80,0,0,11.25,1,sunny,-0.93
2010-09-28,21:00:00,0,0,0,0,11.25,0,sunny,-0.91
2010-09-28,22:00:00,0,0,0,0,11.25,0,sunny,0.42
2010-09-28,23:00:00,0,0,0,0,11.25,0,sunny,0.66
2010-09-29,00:00:00,0,0,0,0,11.25,0,sunny,-0.21
2010-09-29,01:00:00,0,0,0,0,11.25,0,sunny,-0.82
2010-09-29,02:00:00,0,0,0,0,11.25,0,sunny,-0.63
2010-09-29,03:00:00,0,0,0,0,11.25,1,sunny,0.07
2010-09-29,04:00:00,0,0,0,0,11.25,1,sunny,-0.93
2010-09-29,05:00:00,0,0,0,0,11.25,0,sunny,-0.69
2010-09-29,06:00:00,0,0,0,0,11.25,0,sunny,-0.46
2010-09-29,07:00:00,214,52,28,100.1,331.85,0,sunny,0.87
2010-09-29,08:00:00,349,64,16,131.5,194.45,0,cloudy,-0.49
2010-09-29,09:00:00,422,53,27,123.7,320.4,0,sunny,-0.77
2010-09-29,10:00:00,25,63,17,132.2,205.9,1,sunny,-0.3
2010-09-29,11:00:00,493,51,29,154.3,343.3,0,cloudy,0.6
2010-09-29,12:00:00,6,66,14,29.5,171.55,0,sunny,-0.89
2010-09-29,13:00:00,383,73,7,144.9,91.4,0,sunny,0.48
2010-09-29,14:00:00,175,57,23,54.6,274.6,0,sunny,-0.32
2010-09-29,15:00:00,413,74,6,88.1,79.95,0,sunny,0.41
2010-09-29,16:00:00,168,62,18,23.4,217.35,0,sunny,0.49
2010-09-29,17:00:00,317,62,18,101,217.35,0,sunny,0.3
2010-09-29,18:00:00,67,65,15,126.4,183,0,sunny,-0.32
2010-09-29,19:00:00,328,54,26,173,308.95,0,sunny,0.24
2010-09-29,20:00:00,8,71,9,60.9,114.3,0,sunny,0.33
2010-09-29,21:00:00,0,0,0,0,11.25,0,sunny,-0.39
2010-09-29,22:00:00,0,0,0,0,11.25,0,sunny,-0.27
2010-09-29,23:00:00,0,0,0,0,11.25,0,sunny,0.21
2010-09-30,00:00:00,0,0,0,0,11.25,0,sunny,0.36
2010-09-30,01:00:00,0,0,0,0,11.25,0,sunny,0.56
2010-09-30,02:00:00,0,0,0,0,11.25,0,sunny,-0.98
2010-09-30,03:00:00,0,0,0,0,11.25,0,sunny,-0.84
2010-09-30,04:00:00,0,0,0,0,11.25,0,sunny,-0.58
2010-09-30,05:00:00,0,0,0,0,11.25,0,sunny,-0.03
2010-09-30,06:00:00,0,0,0,0,11.25,0,sunny,0.83
2010-09-30,07:00:00,16,80,0,0,11.25,0,sunny,0.76
2010-09-30,08:00:00,443,65,15,180.6,183,0,sunny,0.46
2010-09-30,09:00:00,270,76,4,118.5,57.05,0,sunny,-0.67
2010-09-30,10:00:00,392,59,21,184,251.7,0,sunny,0.7
2010-09-30,11:00:00,454,55,25,151.5,297.5,0,sunny,1
2010-09-30,12:00:00,361,60,20,111.3,240.25,0,sunny,-0.79
2010-09-30,13:00:00,123,67,13,76.3,160.1,0,cloudy,-0.65
2010-09-30,14:00:00,170,62,18,86.7,217.35,0,sunny,-0.93
2010-09-30,15:00:00,169,73,7,155.3,91.4,0,sunny,-0.08
2010-09-30,16:00:00,374,50,30,41.3,354.75,0,sunny,-0.2
2010-09-30,17:00:00,269,69,11,180.1,137.2,0,sunny,0.18
2010-09-30,18:00:00,212,70,10,120.6,125.75,1,cloudy,-0.94
2010-09-30,19:00:00,213,58,22,171.2,263.15,0,cloudy,-0.35
2010-09-30,20:00:00,24,72,8,166.6,102.85,0,sunny,-0.77
2010-09-30,21:00:00,0,0,0,0,11.25,0,sunny,0.85
2010-09-30,22:00:00,0,0,0,0,11.25,0,sunny,0.64
2010-09-30,23:00:00,0,0,0,0,11.25,0,sunny,0.16
2010-10-01,00:00:00,0,0,0,0,11.25,0,sunny,0.31
2010-10-01,01:00:00,0,0,0,0,11.25,0,sunny,0.61
2010-10-01,02:00:00,0,0,0,0,11.25,0,sunny,-0.91
2010-10-01,03:00:00,0,0,0,0,11.25,0,sunny,-0.2
2010-10-01,04:00:00,0,0,0,0,11.25,0,sunny,0.33
2010-10-01,05:00:00,0,0,0,0,11.25,0,sunny,-0.81
2010-10-01,06:00:00,0,0,0,0,11.25,0,sunny,0.85
2010-10-01,07:00:00,55,71,9,122.8,114.3,0,sunny,-0.15
2010-10-01,08:00:00,25,74,6,71.3,79.95,0,sunny,-0.02
2010-10-01,09:00:00,0,73,7,69.4,91.4,0,sunny,0.73
2010-10-01,10:00:00,36,70,10,76.4,125.75,0,cloudy,0.04
2010-10-01,11:00:00,103,56,24,143.6,286.05,0,sunny,0.5
2010-10-01,12:00:00,207,64,16,164.7,194.45,0,sunny,-0.21
2010-10-01,13:00:00,262,75,5,112.8,68.5,0,sunny,-0.75
2010-10-01,14:00:00,451,77,3,167,45.6,0,sunny,-0.37
2010-10-01,15:00:00,296,53,27,160.1,320.4,0,sunny,0.28
2010-10-01,16:00:00,287,72,8,77.4,102.85,0,sunny,0.02
2010-10-01,17:00:00,11,53,27,52.3,320.4,0,sunny,-0.33
2010-10-01,18:00:00,379,60,20,141.6,240.25,0,sunny,-0.37
2010-10-01,19:00:00,309,77,3,176.2,45.6,0,cloudy,0.05
2010-10-01,20:00:00,403,77,3,179.1,45.6,0,cloudy,0.53
2010-10-01,21:00:00,0,0,0,0,11.25,0,sunny,-0.86
2010-10-01,22:00:00,0,0,0,0,11.25,0,sunny,0.25
2010-10-01,23:00:00,0,0,0,0,11.25,0,sunny,0.54
2010-10-02,00:00:00,0,0,0,0,11.25,0,sunny,0.47
2010-10-02,01:00:00,0,0,0,0,11.25,0,sunny,0.63
2010-10-02,02:00:00,0,0,0,0,11.25,0,sunny,-0.7
2010-10-02,03:00:00,0,0,0,0,11.25,0,sunny,-0.93
2010-10-02,04:00:00,0,0,0,0,11.25,0,cloudy,1
2010-10-02,05:00:00,0,0,0,0,11.25,0,sunny,-0.93
2010-10-02,06:00:00,0,0,0,0,11.25,0,cloudy,-0.8
2010-10-02,07:00:00,102,80,0,0,11.25,0,cloudy,-0.74
2010-10-02,08:00:00,487,54,26,39.4,308.95,0,sunny,-0.53
2010-10-02,09:00:00,134,69,11,67.8,137.2,0,cloudy,-0.32
2010-10-02,10:00:00,368,52,28,124.5,331.85,0,cloudy,0.21
2010-10-02,11:00:00,92,77,3,48.8,45.6,0,sunny,-0.44
2010-10-02,12:00:00,22,63,17,20.7,205.9,0,sunny,0.2
2010-10-02,13:00:00,299,74,6,160.3,79.95,0,sunny,-0.22
2010-10-02,14:00:00,68,72,8,138.3,102.85,0,sunny,-0.86
2010-10-02,15:00:00,468,75,5,108.1,68.5,0,cloudy,-0.25
2010-10-02,16:00:00,284,54,26,137.5,308.95,0,sunny,-0.38
2010-10-02,17:00:00,321,77,3,33.6,45.6,0,sunny,-0.26
2010-10-02,18:00:00,46,69,11,182.4,137.2,0,sunny,0.62
2010-10-02,19:00:00,73,66,14,78.6,171.55,0,sunny,-0.11
2010-10-02,20:00:00,339,71,9,93.5,114.3,0,sunny,-0.43
2010-10-02,21:00:00,0,0,0,0,11.25,0,sunny,-0.92
2010-10-02,22:00:00,0,0,0,0,11.25,0,sunny,0.59
2010-10-02,23:00:00,0,0,0,0,11.25,0,sunny,0.08
2010-10-03,00:00:00,0,0,0,0,11.25,0,sunny,-0.58
2010-10-03,01:00:00,0,0,0,0,11.25,0,sunny,0.06
2010-10-03,02:00:00,0,0,0,0,11.25,0,sunny,0.64
2010-10-03,03:00:00,0,0,0,0,11.25,0,cloudy,-0.68
2010-10-03,04:00:00,0,0,0,0,11.25,0,sunny,0.86
2010-10-03,05:00:00,0,0,0,0,11.25,1,cloudy,0.41
2010-10-03,06:00:00,0,0,0,0,11.25,0,sunny,-0.49
2010-10-03,07:00:00,335,68,12,86.6,148.65,0,sunny,-0.6
2010-10-03,08:00:00,50,67,13,62.7,160.1,1,sunny,-0.81
2010-10-03,09:00:00,120,72,8,115.7,102.85,1,cloudy,0.99
2010-10-03,10:00:00,209,61,19,136.3,228.8,0,sunny,0.17
2010-10-03,11:00:00,444,70,10,53.3,125.75,0,sunny,-0.54
2010-10-03,12:00:00,314,60,20,143.6,240.25,0,sunny,0.21
2010-10-03,13:00:00,338,75,5,181.9,68.5,0,sunny,0.71
2010-10-03,14:00:00,145,52,28,30.3,331.85,0,sunny,-0.22
2010-10-03,15:00:00,313,72,8,29.5,102.85,0,cloudy,-0.3
2010-10-03,16:00:00,165,59,21,39.7,251.7,0,cloudy,0.22
2010-10-03,17:00:00,381,79,1,114.5,22.7,0,sunny,-0.95
2010-10-03,18:00:00,98,77,3,187.6,45.6,0,sunny,-0.28
2010-10-03,19:00:00,422,71,9,36.3,114.3,0,sunny,0.02
2010-10-03,20:00:00,300,64,16,175.1,194.45,0,sunny,-0.48
2010-10-03,21:00:00,0,0,0,0,11.25,0,sunny,0.84
2010-10-03,22:00:00,0,0,0,0,11.25,0,sunny,-0.72
